Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
PKGS,PACKAGES LTD,646,PKR,646,PKR,635,PKR,640,PKR,11390,-0.910385830185173
PMPK,PHILIP MORRIS (PAKISTAN) LTD,1300,PKR,1300.25,PKR,1300,PKR,1300,PKR,23594,0
PMRS,THE PREMIER SUGAR MILLS & DISTILLERY CO LTD,300,PKR,300.01,PKR,295.1,PKR,300,PKR,386,-0.003333222225922771
PNSC,PAKISTAN NATIONAL SHIPPING CORPORATION,414.7,PKR,414.7,PKR,408,PKR,408.96,PKR,13096,0.05382394676321633
POL,PAKISTAN OILFIELDS LTD,640,PKR,647,PKR,638.49,PKR,645.19,PKR,810084,1.1348851790892716
POML,PUNJAB OIL MILLS LTD,205.41,PKR,210,PKR,204.9,PKR,205,PKR,7630,-0.19960079840319195
POWER,POWER CEMENT LTD,15.1,PKR,15.11,PKR,14.85,PKR,15.06,PKR,1883449,0.6684491978609601
PPL,PAKISTAN PETROLEUM LTD,190.25,PKR,190.9,PKR,185.5,PKR,187.3,PKR,16539375,-1.3691416535018401
PPP,PAKISTAN PAPER PRODUCT LTD,186,PKR,189.5,PKR,183.3,PKR,184.71,PKR,16355,-0.37754166441938874
PPVC,PAKISTAN PVC LTD,12.1,PKR,13.22,PKR,11.8,PKR,13.19,PKR,21254,1.1503067484662604
PREMA,AT-TAHUR LTD,39.33,PKR,39.4,PKR,38.8,PKR,38.87,PKR,1086359,-0.15412278448497888
PRET,PREMIUM TEXTILE MILLS LTD,488,PKR,488,PKR,436.02,PKR,473.38,PKR,1096,-2.2406707556326584
PRL,PAKISTAN REFINERY LTD,33.29,PKR,33.29,PKR,32.5,PKR,32.55,PKR,3974758,-1.7506791427709187
PRWM,PROSPERITY WEAVING MILLS LTD,55,PKR,55,PKR,53,PKR,53,PKR,2000,-3.9158810732414735
PSEL,PAKISTAN SERVICES LTD,965,PKR,965,PKR,928.01,PKR,962.58,PKR,377,3.8482700585817473
PSO,PAKISTAN STATE OIL CO LTD,425.1,PKR,428,PKR,413.53,PKR,415.34,PKR,7092334,-1.9777211365996534
PSX,PAKISTAN STOCK EXCHANGE LTD,33.3,PKR,33.5,PKR,32.51,PKR,32.64,PKR,1105509,-2.1289355322338857
PSYL,PAKISTAN SYNTHETICS LTD,62.26,PKR,67,PKR,62,PKR,63.29,PKR,20150,0.42843541732782614
PTC,PAKISTAN TELECOMMUNICATION COMPANY LTD,23.9,PKR,24.08,PKR,23.08,PKR,23.17,PKR,2398865,-2.318718381112973
PTL,PANTHER TYRES LIMITED,51,PKR,51.1,PKR,49.75,PKR,50.43,PKR,234501,-0.9428403064230935
QUET,QUETTA TEXTILE MILLS LTD,17.14,PKR,17.14,PKR,16.4,PKR,17.14,PKR,651442,10.012836970474972
QUICE,QUICE FOOD INDUSTRIES LTD,8.18,PKR,8.2,PKR,7.8,PKR,7.85,PKR,1940686,-2.7261462205700204
RCML,RELIANCE COTTON SPINNING MILLS LTD,491.01,PKR,491.01,PKR,491.01,PKR,500.46,PKR,1,0
REDCO,REDCO TEXTILES LTD,24.24,PKR,25.9,PKR,24.24,PKR,25.79,PKR,1368,0.38925652004670247
REWM,RELIANCE WEAVING MILLS LTD,115.98,PKR,115.98,PKR,112,PKR,111.12,PKR,130,0
RICL,RELIANCE INSURANCE CO LTD,12.85,PKR,12.85,PKR,12.35,PKR,12.45,PKR,8016,-0.40000000000000563
RMPL,RAFHAN MAIZE PRODUCTS CO LTD,9749,PKR,9749,PKR,9655.01,PKR,9704.35,PKR,136,0.24005511764663123
RPL,ROSHAN PACKAGES LTD ,20.2,PKR,20.9,PKR,19.86,PKR,20.23,PKR,700076,1.9657258064516157
RUBY,RUBY TEXTILES MILLS LTD,15.57,PKR,15.57,PKR,15.57,PKR,15.57,PKR,39362,10.035335689045935
RUPL,RUPALI POLYESTER LTD,31.61,PKR,33.4,PKR,31.5,PKR,32.5,PKR,4743,-1.0654490106544945
SAIF,SAIF TEXTILE MILLS LTD,27.48,PKR,27.48,PKR,26,PKR,26.01,PKR,6623,-2.2180451127819545
SANSM,SANGHAR SUGAR MILLS LTD,44.02,PKR,48.41,PKR,44.02,PKR,48.41,PKR,34614,9.99772778913883
SAPT,SAPPHIRE TEXTILE MILLS LTD,1350,PKR,1350,PKR,1309.01,PKR,1343.6,PKR,128,3.939907323601525
SARC,SARDAR CHEMICAL INDUSTRIES LTD,80.99,PKR,93.3,PKR,80.16,PKR,93.3,PKR,81819,9.997642065550583
SASML,SINDH ABADGARS SUGAR MILL LTD,261.5,PKR,285.15,PKR,261.5,PKR,285.15,PKR,8108,9.998842726536264
